Student ID,Operating System,DSA,Frontend,Backend,Machine Learning,Data Analytics,Project 1,Project 2,Project 3,Project 4
3743,28,83,84,45,39,75,Data Science,Cybersecurity,Game Development,AI
3744,69,41,9,11,42,64,Game Development,Data Science,Cybersecurity,Game Development
3745,24,35,80,12,15,58,Web Development,Web Development,Cybersecurity,Cybersecurity
3746,5,31,11,86,36,97,Web Development,Data Science,Machine Learning,Cybersecurity
3747,66,88,57,19,69,24,Game Development,Cybersecurity,Game Development,Machine Learning
3748,58,95,31,29,52,60,Robotics,Cybersecurity,Web Development,Data Science
3749,17,59,22,9,79,76,AI,AI,Robotics,Cybersecurity
3750,96,60,86,84,48,93,Robotics,Robotics,Machine Learning,Web Development
3751,75,42,86,41,43,82,Web Development,Game Development,Cybersecurity,Web Development
3752,9,36,52,17,48,73,AI,Machine Learning,Machine Learning,Data Science
3753,82,13,95,56,46,77,AI,Cybersecurity,Game Development,Machine Learning
3754,83,69,70,47,77,53,Web Development,Cybersecurity,Game Development,Machine Learning
3755,5,46,84,62,12,89,Robotics,Game Development,Web Development,AI
3756,44,25,34,61,40,24,Machine Learning,Web Development,Web Development,Game Development
3757,20,88,90,90,75,5,Cybersecurity,Game Development,Cybersecurity,Web Development
3758,30,43,47,63,62,21,AI,AI,Cybersecurity,Cybersecurity
3759,62,83,20,44,40,18,Robotics,Robotics,Data Science,AI
3760,45,41,76,92,7,91,Game Development,Robotics,Web Development,Game Development
3761,73,8,59,70,15,98,Web Development,Game Development,Machine Learning,Robotics
3762,39,70,12,41,15,69,Cybersecurity,Data Science,AI,Cybersecurity
3763,20,38,39,26,48,87,Web Development,Web Development,Cybersecurity,Data Science
3764,7,36,13,92,88,65,Game Development,Game Development,Data Science,Cybersecurity
3765,82,84,68,85,98,75,Game Development,Web Development,Cybersecurity,Machine Learning
3766,70,6,53,37,26,82,AI,Data Science,Web Development,Web Development
3767,29,21,49,7,93,80,Data Science,Web Development,Game Development,Cybersecurity
3768,50,65,46,25,56,13,Data Science,Machine Learning,Web Development,Game Development
3769,28,32,60,33,75,51,Cybersecurity,Robotics,Web Development,Data Science
3770,68,18,42,29,47,66,Cybersecurity,AI,Game Development,Robotics
3771,83,87,32,74,93,9,Game Development,Cybersecurity,Cybersecurity,Cybersecurity
3772,50,99,95,51,12,61,AI,Data Science,Web Development,Cybersecurity
3773,59,18,95,23,54,13,AI,Robotics,Web Development,AI
3774,66,78,84,12,35,11,AI,Robotics,Robotics,Cybersecurity
3775,23,10,64,85,61,72,Machine Learning,Web Development,Game Development,Cybersecurity
3776,23,49,8,29,16,8,Robotics,Machine Learning,Robotics,Robotics
3777,28,23,52,24,49,65,Machine Learning,Data Science,Machine Learning,Web Development
3778,36,60,21,84,42,82,Data Science,Robotics,Data Science,AI
3779,78,49,88,63,70,99,Machine Learning,Game Development,Machine Learning,Machine Learning
3780,55,6,8,80,28,23,AI,Data Science,Game Development,Cybersecurity
3781,71,44,17,88,7,42,Web Development,Robotics,AI,Robotics
3782,71,71,63,93,92,99,AI,Robotics,AI,Cybersecurity
3783,55,84,13,47,92,10,Data Science,Data Science,Robotics,Web Development
3784,36,36,75,76,91,88,Machine Learning,Web Development,Machine Learning,Data Science
3785,42,82,91,95,42,26,Game Development,AI,Machine Learning,Game Development
3786,75,20,12,49,35,82,Game Development,Game Development,Machine Learning,Data Science
3787,56,81,40,48,90,27,Data Science,AI,Cybersecurity,Machine Learning
3788,5,77,95,69,25,16,Cybersecurity,Robotics,Data Science,AI
3789,97,39,77,57,84,41,Web Development,Game Development,Web Development,AI
3790,67,84,9,93,32,86,Machine Learning,Machine Learning,Robotics,Web Development
3791,59,26,75,45,66,75,Machine Learning,Cybersecurity,Cybersecurity,Cybersecurity
3792,41,67,98,37,11,97,Data Science,AI,AI,Robotics
3793,23,10,55,17,90,49,Robotics,AI,Data Science,Machine Learning
3794,82,63,15,23,11,73,Data Science,Cybersecurity,Machine Learning,Data Science
3795,87,26,33,6,38,6,Robotics,AI,Data Science,Web Development
3796,84,63,78,91,44,61,Cybersecurity,Robotics,Machine Learning,AI
3797,91,29,48,33,94,31,Cybersecurity,AI,Data Science,Robotics
3798,51,57,72,61,55,81,Game Development,Robotics,AI,AI
3799,83,13,29,22,12,75,Game Development,Data Science,Web Development,Robotics
3800,83,20,95,35,48,27,Data Science,AI,Cybersecurity,Data Science
3801,36,26,21,73,94,61,Robotics,Robotics,Data Science,Robotics
3802,68,68,7,79,79,34,Cybersecurity,Cybersecurity,Web Development,AI
3803,11,26,35,70,70,28,Game Development,Data Science,Cybersecurity,Game Development
3804,70,81,80,75,53,71,Game Development,Cybersecurity,Game Development,Web Development
3805,15,18,73,5,35,5,Web Development,Cybersecurity,Robotics,Game Development
3806,29,58,9,57,57,57,Data Science,Machine Learning,Robotics,Game Development
3807,28,19,95,7,28,73,Data Science,Web Development,Data Science,AI
3808,18,6,100,41,65,91,Cybersecurity,Web Development,Data Science,Machine Learning
3809,10,99,11,58,75,19,AI,Data Science,Machine Learning,AI
3810,53,69,70,48,91,43,Robotics,AI,AI,Machine Learning
3811,28,94,92,34,11,56,Web Development,Machine Learning,Web Development,Cybersecurity
3812,35,92,85,28,34,87,Web Development,Robotics,Machine Learning,AI
3813,27,34,14,15,42,98,Data Science,Web Development,Web Development,Web Development
3814,91,78,88,53,8,57,Game Development,Machine Learning,Robotics,Machine Learning
3815,26,5,64,41,12,69,Cybersecurity,Cybersecurity,Machine Learning,Data Science
3816,64,57,37,40,16,38,Cybersecurity,Game Development,Cybersecurity,Game Development
3817,34,95,54,58,82,94,Cybersecurity,Game Development,AI,Robotics
3818,19,99,25,90,54,98,Game Development,Machine Learning,Cybersecurity,Cybersecurity
3819,33,45,69,55,96,91,Web Development,Robotics,Cybersecurity,Game Development
3820,17,93,99,70,56,30,Robotics,Machine Learning,Game Development,Robotics
3821,60,84,81,26,93,20,Robotics,AI,Game Development,Machine Learning
3822,99,44,57,39,57,65,Machine Learning,AI,Machine Learning,Data Science
3823,24,48,57,50,22,11,Game Development,Data Science,Web Development,Game Development
3824,21,14,85,16,97,88,Machine Learning,Data Science,Cybersecurity,Robotics
3825,44,53,22,22,28,56,AI,Web Development,Web Development,Web Development
3826,44,10,72,48,6,38,Cybersecurity,Machine Learning,Robotics,Web Development
3827,33,53,82,93,82,6,Machine Learning,Robotics,Cybersecurity,Game Development
3828,60,37,44,31,80,31,AI,Web Development,Web Development,Machine Learning
3829,82,66,23,69,89,9,Game Development,Robotics,Game Development,AI
3830,68,13,92,34,45,48,AI,Cybersecurity,Data Science,Data Science
3831,89,10,87,65,33,8,Machine Learning,Data Science,AI,AI
3832,20,87,48,24,5,41,Data Science,Data Science,Robotics,Machine Learning
3833,42,54,76,28,6,79,Robotics,Data Science,Game Development,Robotics
3834,58,78,91,100,44,77,Robotics,Game Development,AI,Cybersecurity
3835,90,7,76,33,71,86,Machine Learning,Data Science,AI,Robotics
3836,62,96,7,36,23,28,AI,AI,AI,AI
3837,13,34,73,84,31,70,Data Science,Game Development,Cybersecurity,Game Development
3838,85,92,29,53,43,21,Data Science,AI,AI,Machine Learning
3839,25,55,29,10,98,34,Game Development,Data Science,Game Development,Game Development
3840,23,79,16,63,14,53,Data Science,Machine Learning,Cybersecurity,Robotics
3841,87,72,99,54,58,25,Game Development,Cybersecurity,Data Science,Game Development
3842,87,52,76,67,44,68,Cybersecurity,Cybersecurity,Data Science,Robotics
3843,79,25,52,31,87,20,Data Science,Data Science,AI,Game Development
3844,100,85,75,38,78,33,Cybersecurity,Web Development,Game Development,AI
3845,47,48,8,89,16,42,Cybersecurity,AI,Data Science,Web Development
3846,51,94,77,88,50,70,AI,Data Science,Robotics,AI
3847,7,85,28,92,44,87,Web Development,Data Science,AI,Machine Learning
3848,58,31,39,61,89,86,Game Development,Machine Learning,Web Development,AI
3849,10,49,53,35,56,82,Web Development,Cybersecurity,Data Science,Web Development
3850,62,35,13,18,96,65,Machine Learning,AI,AI,Machine Learning
3851,11,56,41,9,93,21,Cybersecurity,Game Development,Game Development,Robotics
3852,7,26,44,30,27,40,Web Development,Cybersecurity,Game Development,Cybersecurity
3853,90,87,60,38,89,9,Web Development,Data Science,AI,AI
3854,67,58,86,34,34,19,Game Development,AI,Machine Learning,Machine Learning
3855,77,91,7,50,84,34,Cybersecurity,Machine Learning,AI,Game Development
3856,33,24,53,53,83,21,Machine Learning,Machine Learning,Cybersecurity,AI
3857,13,48,31,72,36,95,Robotics,Robotics,Web Development,AI
3858,54,81,9,92,89,75,Data Science,Web Development,Web Development,Machine Learning
3859,93,56,29,9,77,16,Data Science,Robotics,AI,Game Development
3860,6,25,67,95,93,9,Data Science,Robotics,AI,Web Development
3861,80,84,26,44,74,93,Game Development,Robotics,AI,Web Development
3862,87,92,62,56,38,68,AI,Machine Learning,Web Development,Machine Learning
3863,74,20,64,5,39,15,Web Development,Game Development,Cybersecurity,Cybersecurity
3864,91,9,27,5,9,88,Robotics,AI,Data Science,Web Development
3865,48,68,50,74,62,97,Robotics,Data Science,Web Development,Web Development
3866,82,90,59,88,20,86,Machine Learning,Data Science,Robotics,Web Development
3867,92,29,44,49,33,21,Game Development,Web Development,AI,Robotics
3868,97,68,57,81,68,73,Robotics,Game Development,AI,Robotics
3869,96,40,8,51,29,71,Cybersecurity,Web Development,Machine Learning,AI
3870,98,92,71,25,74,6,Cybersecurity,Data Science,Data Science,Game Development
3871,82,48,95,80,91,35,Web Development,Data Science,AI,Robotics
3872,61,63,8,45,33,100,Robotics,Web Development,Robotics,Data Science
3873,30,99,14,80,63,30,Web Development,Robotics,AI,AI
3874,24,58,13,41,43,49,Data Science,Game Development,Cybersecurity,Machine Learning
3875,74,15,45,30,22,96,Cybersecurity,Robotics,Web Development,Data Science
3876,71,48,75,71,97,68,Web Development,Data Science,Machine Learning,Web Development
3877,74,45,60,37,21,20,Game Development,Data Science,Cybersecurity,Machine Learning
3878,39,59,37,21,46,22,Cybersecurity,Data Science,AI,Web Development
3879,24,94,94,79,52,66,Machine Learning,Cybersecurity,AI,Game Development
3880,24,48,55,95,88,66,Machine Learning,Machine Learning,AI,Game Development
3881,31,78,7,62,67,22,Robotics,Web Development,Cybersecurity,Cybersecurity
3882,90,68,78,24,29,27,Game Development,Game Development,Robotics,Machine Learning
3883,81,61,35,72,43,50,Web Development,Machine Learning,Cybersecurity,Data Science
3884,77,74,35,32,87,57,Data Science,Machine Learning,Data Science,Game Development
3885,21,94,31,93,78,70,Machine Learning,Machine Learning,Data Science,Cybersecurity
3886,86,51,68,34,20,89,Game Development,Machine Learning,Web Development,Data Science
3887,40,70,60,30,63,71,AI,Robotics,Cybersecurity,Game Development
3888,32,47,50,69,35,68,Web Development,Web Development,Cybersecurity,Game Development
3889,49,62,36,63,68,90,Robotics,Data Science,Game Development,Data Science
3890,70,56,64,67,75,9,Data Science,Robotics,Data Science,Cybersecurity
3891,78,92,9,100,96,25,AI,Game Development,AI,Web Development
3892,29,28,21,90,94,64,Data Science,Web Development,AI,Game Development
3893,98,34,51,14,22,25,AI,Cybersecurity,Robotics,Data Science
3894,100,54,93,11,12,67,Robotics,Cybersecurity,Machine Learning,AI
3895,79,49,44,73,76,82,Game Development,AI,AI,Robotics
3896,11,64,49,64,11,64,Web Development,Data Science,Machine Learning,Game Development
3897,98,75,19,34,30,25,Game Development,Cybersecurity,Web Development,Cybersecurity
3898,39,76,12,15,59,51,Robotics,Web Development,Game Development,Game Development
3899,72,20,10,56,43,56,Robotics,Cybersecurity,Cybersecurity,Robotics
3900,62,57,92,44,89,8,Game Development,Web Development,Robotics,Robotics
3901,42,97,69,26,22,77,AI,Data Science,Machine Learning,Game Development
3902,16,13,68,43,13,31,Cybersecurity,AI,Web Development,Web Development
3903,84,35,76,74,16,7,Cybersecurity,AI,Game Development,AI
3904,10,92,40,49,29,40,Machine Learning,Game Development,Game Development,Game Development
3905,73,23,43,14,83,96,Machine Learning,AI,Web Development,Cybersecurity
3906,56,6,79,27,71,90,Data Science,Game Development,Robotics,Cybersecurity
3907,18,75,18,43,96,14,Machine Learning,Robotics,AI,Machine Learning
3908,93,79,38,95,42,93,Cybersecurity,Cybersecurity,Cybersecurity,Web Development
3909,41,43,99,32,88,22,Web Development,Game Development,Game Development,Robotics
3910,98,73,47,100,32,90,Cybersecurity,Data Science,Machine Learning,AI
3911,81,34,15,94,93,69,Data Science,Cybersecurity,Robotics,Cybersecurity
3912,96,94,15,52,83,34,Cybersecurity,AI,Machine Learning,Machine Learning
3913,36,36,34,62,41,43,Robotics,Web Development,Web Development,Game Development
3914,72,88,66,74,83,91,Web Development,Machine Learning,Cybersecurity,Data Science
3915,78,87,6,78,23,97,Data Science,Robotics,AI,Game Development
3916,48,40,35,98,11,35,AI,Game Development,Cybersecurity,Cybersecurity
3917,34,33,54,80,42,79,Robotics,Cybersecurity,AI,Machine Learning
3918,83,29,15,42,16,62,Robotics,Web Development,Robotics,Web Development
3919,30,62,57,15,64,56,Machine Learning,Game Development,Cybersecurity,AI
3920,72,11,84,97,38,100,Cybersecurity,Web Development,Machine Learning,Robotics
3921,10,63,86,48,23,93,Machine Learning,Game Development,Game Development,Cybersecurity
3922,23,57,85,81,22,31,Robotics,Web Development,Machine Learning,Machine Learning
3923,98,57,59,59,73,16,AI,Web Development,Robotics,Cybersecurity
3924,80,54,96,100,30,49,Game Development,Robotics,AI,Robotics
3925,32,20,62,96,74,41,Machine Learning,Robotics,Cybersecurity,Game Development
3926,76,86,33,80,10,65,Game Development,Web Development,AI,Web Development
3927,44,32,45,48,84,27,Game Development,Data Science,Game Development,Machine Learning
3928,48,19,66,33,26,7,Machine Learning,Cybersecurity,Web Development,Cybersecurity
3929,5,74,17,100,34,40,Cybersecurity,Game Development,Robotics,Data Science
3930,28,22,24,78,27,45,Data Science,Cybersecurity,Machine Learning,AI
3931,10,15,68,85,89,94,AI,Cybersecurity,AI,Machine Learning
3932,62,53,92,42,91,13,Robotics,AI,AI,Web Development
3933,47,80,5,16,42,82,Game Development,AI,AI,AI
3934,21,70,66,45,24,7,Data Science,Web Development,AI,Robotics
3935,32,54,54,47,64,45,Game Development,Data Science,Data Science,Web Development
3936,30,29,27,41,61,99,AI,Machine Learning,Game Development,Machine Learning
3937,77,51,41,34,47,50,Web Development,Web Development,AI,Game Development
3938,27,59,38,64,62,55,Robotics,Machine Learning,Data Science,Game Development
3939,33,79,58,61,59,18,Game Development,AI,Machine Learning,Cybersecurity
3940,68,100,77,53,74,89,Game Development,Robotics,Cybersecurity,Robotics
3941,21,74,58,26,68,85,AI,Cybersecurity,Cybersecurity,Robotics
3942,92,19,35,54,75,13,Robotics,AI,Robotics,Machine Learning
3943,36,41,94,29,58,37,AI,Web Development,Game Development,Web Development
3944,46,70,68,89,98,71,Robotics,Data Science,AI,AI
3945,33,98,60,24,29,6,Robotics,Robotics,Cybersecurity,Cybersecurity
3946,60,22,73,87,57,18,Cybersecurity,AI,Data Science,Cybersecurity
3947,76,5,24,63,31,48,Robotics,Web Development,Web Development,Game Development
3948,5,10,57,44,74,23,Machine Learning,Game Development,Machine Learning,AI
3949,79,26,70,61,28,46,Web Development,Game Development,Robotics,AI
3950,91,100,71,10,77,38,Data Science,Cybersecurity,Web Development,Data Science
3951,79,26,51,68,97,57,Robotics,Web Development,Game Development,Web Development
3952,81,41,16,80,8,11,Data Science,AI,Game Development,Cybersecurity
3953,95,56,48,35,34,54,Robotics,Machine Learning,Data Science,Game Development
3954,59,81,44,26,93,52,Data Science,Data Science,Robotics,Machine Learning
3955,14,49,55,37,80,14,Cybersecurity,Cybersecurity,Web Development,Web Development
3956,7,24,61,76,89,65,Robotics,Web Development,Game Development,Robotics
3957,21,90,91,68,99,52,Data Science,Cybersecurity,Cybersecurity,Data Science
3958,92,98,94,54,76,100,Web Development,Game Development,Machine Learning,Game Development
3959,73,78,40,35,73,88,Data Science,Data Science,Data Science,Robotics
3960,60,92,18,42,13,85,Web Development,Machine Learning,Web Development,Web Development
3961,85,27,62,20,64,53,Cybersecurity,Robotics,Data Science,Data Science
3962,91,17,50,50,75,100,Robotics,Cybersecurity,Machine Learning,Web Development
3963,51,41,52,58,28,73,Robotics,Data Science,Web Development,Web Development
3964,95,80,45,53,79,42,Machine Learning,Machine Learning,Machine Learning,Game Development
3965,10,5,20,87,46,51,AI,Web Development,AI,Web Development
3966,92,85,21,11,67,92,Robotics,Game Development,Game Development,Machine Learning
3967,33,18,36,61,73,97,Web Development,Machine Learning,Robotics,AI
3968,7,32,27,79,28,5,Data Science,AI,Machine Learning,Robotics
3969,38,93,35,27,80,31,Web Development,Robotics,Web Development,Web Development
3970,24,19,44,63,77,82,Web Development,Web Development,Web Development,Machine Learning
3971,97,98,91,56,49,33,Data Science,Cybersecurity,Web Development,Game Development
3972,28,30,55,89,36,90,Robotics,Robotics,AI,AI
3973,43,41,25,86,69,32,Robotics,Robotics,Game Development,Data Science
